id,gid,x,y,v_x,v_y,radius,time
0,0,-2.759619,-1.486928,1.297134,0.046479,0.750000,5.450000
1,0,-2.759619,1.486928,1.297134,-0.046479,0.750000,5.450000
2,1,-5.983896,0.000000,-1.296398,0.000000,0.750000,5.450000
0,0,-2.694753,-1.484569,1.297309,0.047194,0.750000,5.500000
1,0,-2.694753,1.484569,1.297309,-0.047194,0.750000,5.500000
2,1,-6.048734,0.000000,-1.296758,0.000000,0.750000,5.500000
0,0,-2.629880,-1.482177,1.297467,0.047840,0.750000,5.550000
1,0,-2.629880,1.482177,1.297467,-0.047840,0.750000,5.550000
2,1,-6.113588,0.000000,-1.297083,0.000000,0.750000,5.550000
0,0,-2.564999,-1.479756,1.297609,0.048422,0.750000,5.600000
1,0,-2.564999,1.479756,1.297609,-0.048422,0.750000,5.600000
2,1,-6.178457,0.000000,-1.297374,0.000000,0.750000,5.600000
0,0,-2.500113,-1.477308,1.297736,0.048947,0.750000,5.650000
1,0,-2.500113,1.477308,1.297736,-0.048947,0.750000,5.650000
2,1,-6.243339,0.000000,-1.297637,0.000000,0.750000,5.650000
0,0,-2.435220,-1.474837,1.297851,0.049421,0.750000,5.700000
1,0,-2.435220,1.474837,1.297851,-0.049421,0.750000,5.700000
2,1,-6.308233,0.000000,-1.297873,0.000000,0.750000,5.700000
0,0,-2.370322,-1.472345,1.297954,0.049847,0.750000,5.750000
1,0,-2.370322,1.472345,1.297954,-0.049847,0.750000,5.750000
2,1,-6.373137,0.000000,-1.298086,0.000000,0.750000,5.750000
0,0,-2.305420,-1.469833,1.298046,0.050231,0.750000,5.800000
1,0,-2.305420,1.469833,1.298046,-0.050231,0.750000,5.800000
2,1,-6.438051,0.000000,-1.298277,0.000000,0.750000,5.800000
0,0,-2.240514,-1.467304,1.298130,0.050577,0.750000,5.850000
1,0,-2.240514,1.467304,1.298130,-0.050577,0.750000,5.850000
2,1,-6.502973,0.000000,-1.298450,0.000000,0.750000,5.850000
0,0,-2.175603,-1.464760,1.298204,0.050888,0.750000,5.900000
1,0,-2.175603,1.464760,1.298204,-0.050888,0.750000,5.900000
2,1,-6.567903,0.000000,-1.298605,0.000000,0.750000,5.900000
0,0,-2.110690,-1.462202,1.298272,0.051168,0.750000,5.950000
1,0,-2.110690,1.462202,1.298272,-0.051168,0.750000,5.950000
2,1,-6.632841,0.000000,-1.298744,0.000000,0.750000,5.950000
0,0,-2.045773,-1.459631,1.298332,0.051420,0.750000,6.000000
1,0,-2.045773,1.459631,1.298332,-0.051420,0.750000,6.000000
2,1,-6.697784,0.000000,-1.298870,0.000000,0.750000,6.000000
0,0,-1.980854,-1.457048,1.298387,0.051646,0.750000,6.050000
1,0,-1.980854,1.457048,1.298387,-0.051646,0.750000,6.050000
2,1,-6.762733,0.000000,-1.298983,0.000000,0.750000,6.050000
0,0,-1.915932,-1.454456,1.298435,0.051849,0.750000,6.100000
1,0,-1.915932,1.454456,1.298435,-0.051849,0.750000,6.100000
2,1,-6.827688,0.000000,-1.299084,0.000000,0.750000,6.100000
0,0,-1.851008,-1.451854,1.298479,0.052031,0.750000,6.150000
1,0,-1.851008,1.451854,1.298479,-0.052031,0.750000,6.150000
2,1,-6.892646,0.000000,-1.299176,0.000000,0.750000,6.150000
0,0,-1.786082,-1.449245,1.298519,0.052194,0.750000,6.200000
1,0,-1.786082,1.449245,1.298519,-0.052194,0.750000,6.200000
2,1,-6.957609,0.000000,-1.299258,0.000000,0.750000,6.200000
0,0,-1.721154,-1.446628,1.298554,0.052340,0.750000,6.250000
1,0,-1.721154,1.446628,1.298554,-0.052340,0.750000,6.250000
2,1,-7.022576,0.000000,-1.299333,0.000000,0.750000,6.250000
0,0,-1.656225,-1.444004,1.298586,0.052471,0.750000,6.300000
1,0,-1.656225,1.444004,1.298586,-0.052471,0.750000,6.300000
2,1,-7.087546,0.000000,-1.299399,0.000000,0.750000,6.300000
0,0,-1.591294,-1.441375,1.298615,0.052587,0.750000,6.350000
1,0,-1.591294,1.441375,1.298615,-0.052587,0.750000,6.350000
2,1,-7.152519,0.000000,-1.299459,0.000000,0.750000,6.350000
0,0,-1.526362,-1.438740,1.298641,0.052691,0.750000,6.400000
1,0,-1.526362,1.438740,1.298641,-0.052691,0.750000,6.400000
2,1,-7.217494,0.000000,-1.299513,0.000000,0.750000,6.400000
0,0,-1.461429,-1.436101,1.298664,0.052784,0.750000,6.450000
